python3 MicroGan.py 
Loading parameters MicroGanV2
WARNING:root:Setting up a new session...
Starting Training Loop...
Save model iters 0
[52/1000][3/5]	Loss_D: 0.0011	Loss_G: 9.8678	D(x): 0.9995	D(G(z)): 0.0006 / 0.0001
[52/1000][4/5]	Loss_D: 0.0021	Loss_G: 8.9253	D(x): 0.9984	D(G(z)): 0.0005 / 0.0002
[53/1000][1/5]	Loss_D: 0.0006	Loss_G: 11.1618	D(x): 0.9996	D(G(z)): 0.0002 / 0.0000
[53/1000][2/5]	Loss_D: 0.0008	Loss_G: 10.0817	D(x): 0.9993	D(G(z)): 0.0001 / 0.0001
[53/1000][3/5]	Loss_D: 0.0008	Loss_G: 9.4690	D(x): 0.9996	D(G(z)): 0.0004 / 0.0001
[53/1000][4/5]	Loss_D: 0.0012	Loss_G: 10.4897	D(x): 0.9996	D(G(z)): 0.0009 / 0.0000
[54/1000][1/5]	Loss_D: 0.0013	Loss_G: 9.4319	D(x): 0.9990	D(G(z)): 0.0004 / 0.0001
[54/1000][2/5]	Loss_D: 0.0013	Loss_G: 10.9517	D(x): 0.9997	D(G(z)): 0.0010 / 0.0000
[54/1000][3/5]	Loss_D: 0.0007	Loss_G: 10.7656	D(x): 0.9995	D(G(z)): 0.0002 / 0.0000
[54/1000][4/5]	Loss_D: 0.0012	Loss_G: 9.4730	D(x): 0.9990	D(G(z)): 0.0002 / 0.0001
[55/1000][1/5]	Loss_D: 0.0012	Loss_G: 10.1080	D(x): 0.9992	D(G(z)): 0.0004 / 0.0001
[55/1000][2/5]	Loss_D: 0.0012	Loss_G: 10.0093	D(x): 0.9994	D(G(z)): 0.0005 / 0.0001
[55/1000][3/5]	Loss_D: 0.0008	Loss_G: 10.2607	D(x): 0.9997	D(G(z)): 0.0005 / 0.0001
[55/1000][4/5]	Loss_D: 0.0009	Loss_G: 10.1713	D(x): 0.9995	D(G(z)): 0.0004 / 0.0001
[56/1000][1/5]	Loss_D: 0.0015	Loss_G: 9.7697	D(x): 0.9991	D(G(z)): 0.0006 / 0.0001
[56/1000][2/5]	Loss_D: 0.0015	Loss_G: 10.2557	D(x): 0.9993	D(G(z)): 0.0008 / 0.0001
[56/1000][3/5]	Loss_D: 0.0010	Loss_G: 10.2708	D(x): 0.9994	D(G(z)): 0.0004 / 0.0001
[56/1000][4/5]	Loss_D: 0.0008	Loss_G: 10.1582	D(x): 0.9996	D(G(z)): 0.0004 / 0.0001
[57/1000][1/5]	Loss_D: 0.0012	Loss_G: 9.8684	D(x): 0.9993	D(G(z)): 0.0005 / 0.0001
[57/1000][2/5]	Loss_D: 0.0011	Loss_G: 10.2880	D(x): 0.9995	D(G(z)): 0.0006 / 0.0001
[57/1000][3/5]	Loss_D: 0.0013	Loss_G: 9.8444	D(x): 0.9992	D(G(z)): 0.0004 / 0.0001
[57/1000][4/5]	Loss_D: 0.0012	Loss_G: 10.2088	D(x): 0.9995	D(G(z)): 0.0007 / 0.0001
[58/1000][1/5]	Loss_D: 0.0012	Loss_G: 9.8399	D(x): 0.9993	D(G(z)): 0.0005 / 0.0001
[58/1000][2/5]	Loss_D: 0.0010	Loss_G: 10.2673	D(x): 0.9996	D(G(z)): 0.0006 / 0.0001
[58/1000][3/5]	Loss_D: 0.0009	Loss_G: 10.4710	D(x): 0.9996	D(G(z)): 0.0004 / 0.0000
[58/1000][4/5]	Loss_D: 0.0018	Loss_G: 8.9001	D(x): 0.9986	D(G(z)): 0.0004 / 0.0002
[59/1000][1/5]	Loss_D: 0.0010	Loss_G: 12.3842	D(x): 0.9990	D(G(z)): 0.0000 / 0.0000
[59/1000][2/5]	Loss_D: 0.0008	Loss_G: 10.5510	D(x): 0.9993	D(G(z)): 0.0001 / 0.0000
[59/1000][3/5]	Loss_D: 0.0007	Loss_G: 9.2775	D(x): 0.9996	D(G(z)): 0.0004 / 0.0001
[59/1000][4/5]	Loss_D: 0.0017	Loss_G: 12.2891	D(x): 0.9998	D(G(z)): 0.0014 / 0.0000
[60/1000][1/5]	Loss_D: 0.0008	Loss_G: 10.3705	D(x): 0.9992	D(G(z)): 0.0001 / 0.0001
[60/1000][2/5]	Loss_D: 0.0009	Loss_G: 10.0461	D(x): 0.9997	D(G(z)): 0.0006 / 0.0001
[60/1000][3/5]	Loss_D: 0.0017	Loss_G: 11.9489	D(x): 0.9994	D(G(z)): 0.0011 / 0.0000
[60/1000][4/5]	Loss_D: 0.0022	Loss_G: 9.4296	D(x): 0.9979	D(G(z)): 0.0001 / 0.0001
[61/1000][1/5]	Loss_D: 0.0007	Loss_G: 13.9047	D(x): 0.9993	D(G(z)): 0.0000 / 0.0000
[61/1000][2/5]	Loss_D: 0.0007	Loss_G: 11.8304	D(x): 0.9993	D(G(z)): 0.0000 / 0.0000
[61/1000][3/5]	Loss_D: 0.0004	Loss_G: 9.7304	D(x): 0.9998	D(G(z)): 0.0002 / 0.0001
[61/1000][4/5]	Loss_D: 0.0016	Loss_G: 12.4656	D(x): 0.9998	D(G(z)): 0.0015 / 0.0000
[62/1000][1/5]	Loss_D: 0.0005	Loss_G: 10.1429	D(x): 0.9996	D(G(z)): 0.0001 / 0.0001
[62/1000][2/5]	Loss_D: 0.0009	Loss_G: 10.2108	D(x): 0.9997	D(G(z)): 0.0006 / 0.0001
[62/1000][3/5]	Loss_D: 0.0011	Loss_G: 10.4488	D(x): 0.9995	D(G(z)): 0.0005 / 0.0001
[62/1000][4/5]	Loss_D: 0.0009	Loss_G: 10.4019	D(x): 0.9995	D(G(z)): 0.0004 / 0.0001
[63/1000][1/5]	Loss_D: 0.0008	Loss_G: 10.3915	D(x): 0.9997	D(G(z)): 0.0005 / 0.0001
[63/1000][2/5]	Loss_D: 0.0010	Loss_G: 10.0106	D(x): 0.9994	D(G(z)): 0.0004 / 0.0001
[63/1000][3/5]	Loss_D: 0.0012	Loss_G: 9.9643	D(x): 0.9994	D(G(z)): 0.0005 / 0.0001
[63/1000][4/5]	Loss_D: 0.0007	Loss_G: 10.3327	D(x): 0.9997	D(G(z)): 0.0005 / 0.0000
[64/1000][1/5]	Loss_D: 0.0007	Loss_G: 10.1313	D(x): 0.9997	D(G(z)): 0.0003 / 0.0001
[64/1000][2/5]	Loss_D: 0.0007	Loss_G: 10.0119	D(x): 0.9997	D(G(z)): 0.0004 / 0.0001
[64/1000][3/5]	Loss_D: 0.0008	Loss_G: 10.0312	D(x): 0.9996	D(G(z)): 0.0004 / 0.0001
[64/1000][4/5]	Loss_D: 0.0015	Loss_G: 8.9171	D(x): 0.9989	D(G(z)): 0.0004 / 0.0002
[65/1000][1/5]	Loss_D: 0.0004	Loss_G: 11.6563	D(x): 0.9997	D(G(z)): 0.0001 / 0.0000
[65/1000][2/5]	Loss_D: 0.0006	Loss_G: 10.3982	D(x): 0.9994	D(G(z)): 0.0001 / 0.0000
[65/1000][3/5]	Loss_D: 0.0007	Loss_G: 9.3401	D(x): 0.9996	D(G(z)): 0.0003 / 0.0001
[65/1000][4/5]	Loss_D: 0.0011	Loss_G: 10.9374	D(x): 0.9998	D(G(z)): 0.0009 / 0.0000
[66/1000][1/5]	Loss_D: 0.0007	Loss_G: 9.7029	D(x): 0.9995	D(G(z)): 0.0002 / 0.0001
[66/1000][2/5]	Loss_D: 0.0008	Loss_G: 10.2794	D(x): 0.9998	D(G(z)): 0.0006 / 0.0000
[66/1000][3/5]	Loss_D: 0.0009	Loss_G: 10.0383	D(x): 0.9994	D(G(z)): 0.0003 / 0.0001
[66/1000][4/5]	Loss_D: 0.0008	Loss_G: 9.8226	D(x): 0.9996	D(G(z)): 0.0004 / 0.0001
[67/1000][1/5]	Loss_D: 0.0008	Loss_G: 10.0778	D(x): 0.9996	D(G(z)): 0.0004 / 0.0001
[67/1000][2/5]	Loss_D: 0.0006	Loss_G: 10.2495	D(x): 0.9998	D(G(z)): 0.0003 / 0.0000
[67/1000][3/5]	Loss_D: 0.0013	Loss_G: 8.8812	D(x): 0.9990	D(G(z)): 0.0003 / 0.0002
[67/1000][4/5]	Loss_D: 0.0017	Loss_G: 11.4452	D(x): 0.9995	D(G(z)): 0.0012 / 0.0000
[68/1000][1/5]	Loss_D: 0.0007	Loss_G: 10.0252	D(x): 0.9994	D(G(z)): 0.0001 / 0.0001
[68/1000][2/5]	Loss_D: 0.0007	Loss_G: 9.5402	D(x): 0.9997	D(G(z)): 0.0004 / 0.0001
[68/1000][3/5]	Loss_D: 0.0012	Loss_G: 10.6116	D(x): 0.9995	D(G(z)): 0.0007 / 0.0000
[68/1000][4/5]	Loss_D: 0.0007	Loss_G: 10.3376	D(x): 0.9995	D(G(z)): 0.0002 / 0.0000
[69/1000][1/5]	Loss_D: 0.0008	Loss_G: 9.9866	D(x): 0.9996	D(G(z)): 0.0004 / 0.0001
[69/1000][2/5]	Loss_D: 0.0008	Loss_G: 9.9867	D(x): 0.9995	D(G(z)): 0.0004 / 0.0001
[69/1000][3/5]	Loss_D: 0.0009	Loss_G: 9.8844	D(x): 0.9995	D(G(z)): 0.0003 / 0.0001
[69/1000][4/5]	Loss_D: 0.0007	Loss_G: 10.0576	D(x): 0.9997	D(G(z)): 0.0004 / 0.0001
[70/1000][1/5]	Loss_D: 0.0006	Loss_G: 9.9744	D(x): 0.9997	D(G(z)): 0.0003 / 0.0001
[70/1000][2/5]	Loss_D: 0.0005	Loss_G: 10.0656	D(x): 0.9998	D(G(z)): 0.0003 / 0.0001
[70/1000][3/5]	Loss_D: 0.0006	Loss_G: 9.8624	D(x): 0.9996	D(G(z)): 0.0002 / 0.0001
[70/1000][4/5]	Loss_D: 0.0007	Loss_G: 9.6524	D(x): 0.9996	D(G(z)): 0.0003 / 0.0001
[71/1000][1/5]	Loss_D: 0.0004	Loss_G: 10.1456	D(x): 0.9998	D(G(z)): 0.0002 / 0.0000
[71/1000][2/5]	Loss_D: 0.0010	Loss_G: 9.2364	D(x): 0.9992	D(G(z)): 0.0002 / 0.0001
[71/1000][3/5]	Loss_D: 0.0007	Loss_G: 10.0653	D(x): 0.9998	D(G(z)): 0.0005 / 0.0001
[71/1000][4/5]	Loss_D: 0.0004	Loss_G: 10.4770	D(x): 0.9998	D(G(z)): 0.0002 / 0.0000
[72/1000][1/5]	Loss_D: 0.0004	Loss_G: 9.9700	D(x): 0.9999	D(G(z)): 0.0002 / 0.0001
[72/1000][2/5]	Loss_D: 0.0005	Loss_G: 10.0476	D(x): 0.9998	D(G(z)): 0.0003 / 0.0001
[72/1000][3/5]	Loss_D: 0.0008	Loss_G: 9.5852	D(x): 0.9994	D(G(z)): 0.0003 / 0.0001
[72/1000][4/5]	Loss_D: 0.0006	Loss_G: 10.1123	D(x): 0.9998	D(G(z)): 0.0004 / 0.0000
[73/1000][1/5]	Loss_D: 0.0006	Loss_G: 9.8828	D(x): 0.9996	D(G(z)): 0.0002 / 0.0001
[73/1000][2/5]	Loss_D: 0.0008	Loss_G: 9.1383	D(x): 0.9994	D(G(z)): 0.0003 / 0.0001
[73/1000][3/5]	Loss_D: 0.0007	Loss_G: 10.3573	D(x): 0.9999	D(G(z)): 0.0005 / 0.0000
[73/1000][4/5]	Loss_D: 0.0004	Loss_G: 10.5867	D(x): 0.9998	D(G(z)): 0.0002 / 0.0000
[74/1000][1/5]	Loss_D: 0.0004	Loss_G: 9.7873	D(x): 0.9998	D(G(z)): 0.0002 / 0.0001
[74/1000][2/5]	Loss_D: 0.0008	Loss_G: 9.3937	D(x): 0.9995	D(G(z)): 0.0003 / 0.0001
[74/1000][3/5]	Loss_D: 0.0008	Loss_G: 9.9195	D(x): 0.9997	D(G(z)): 0.0004 / 0.0001
[74/1000][4/5]	Loss_D: 0.0006	Loss_G: 10.0305	D(x): 0.9997	D(G(z)): 0.0003 / 0.0001
[75/1000][1/5]	Loss_D: 0.0006	Loss_G: 9.6492	D(x): 0.9996	D(G(z)): 0.0002 / 0.0001
[75/1000][2/5]	Loss_D: 0.0008	Loss_G: 9.3697	D(x): 0.9995	D(G(z)): 0.0003 / 0.0001
[75/1000][3/5]	Loss_D: 0.0007	Loss_G: 10.1021	D(x): 0.9998	D(G(z)): 0.0005 / 0.0001
[75/1000][4/5]	Loss_D: 0.0005	Loss_G: 10.1095	D(x): 0.9997	D(G(z)): 0.0002 / 0.0000
[76/1000][1/5]	Loss_D: 0.0005	Loss_G: 9.7673	D(x): 0.9998	D(G(z)): 0.0003 / 0.0001
[76/1000][2/5]	Loss_D: 0.0007	Loss_G: 9.7953	D(x): 0.9996	D(G(z)): 0.0003 / 0.0001
[76/1000][3/5]	Loss_D: 0.0009	Loss_G: 9.6218	D(x): 0.9995	D(G(z)): 0.0004 / 0.0001
[76/1000][4/5]	Loss_D: 0.0006	Loss_G: 10.1913	D(x): 0.9998	D(G(z)): 0.0004 / 0.0000
[77/1000][1/5]	Loss_D: 0.0009	Loss_G: 9.3534	D(x): 0.9994	D(G(z)): 0.0003 / 0.0001
[77/1000][2/5]	Loss_D: 0.0009	Loss_G: 10.2280	D(x): 0.9997	D(G(z)): 0.0006 / 0.0000
[77/1000][3/5]	Loss_D: 0.0006	Loss_G: 10.2617	D(x): 0.9996	D(G(z)): 0.0003 / 0.0000
[77/1000][4/5]	Loss_D: 0.0009	Loss_G: 9.2820	D(x): 0.9993	D(G(z)): 0.0002 / 0.0001
[78/1000][1/5]	Loss_D: 0.0008	Loss_G: 9.9387	D(x): 0.9994	D(G(z)): 0.0002 / 0.0001
[78/1000][2/5]	Loss_D: 0.0006	Loss_G: 9.6880	D(x): 0.9997	D(G(z)): 0.0003 / 0.0001
[78/1000][3/5]	Loss_D: 0.0006	Loss_G: 10.1063	D(x): 0.9998	D(G(z)): 0.0004 / 0.0001
[78/1000][4/5]	Loss_D: 0.0006	Loss_G: 10.1549	D(x): 0.9997	D(G(z)): 0.0003 / 0.0001
[79/1000][1/5]	Loss_D: 0.0007	Loss_G: 9.7000	D(x): 0.9996	D(G(z)): 0.0003 / 0.0001
[79/1000][2/5]	Loss_D: 0.0011	Loss_G: 9.6086	D(x): 0.9994	D(G(z)): 0.0005 / 0.0001
[79/1000][3/5]	Loss_D: 0.0009	Loss_G: 10.5220	D(x): 0.9997	D(G(z)): 0.0006 / 0.0000
[79/1000][4/5]	Loss_D: 0.0003	Loss_G: 10.7560	D(x): 0.9999	D(G(z)): 0.0002 / 0.0000
[80/1000][1/5]	Loss_D: 0.0008	Loss_G: 9.2027	D(x): 0.9995	D(G(z)): 0.0003 / 0.0001
[80/1000][2/5]	Loss_D: 0.0010	Loss_G: 10.5625	D(x): 0.9997	D(G(z)): 0.0007 / 0.0000
[80/1000][3/5]	Loss_D: 0.0005	Loss_G: 10.5900	D(x): 0.9997	D(G(z)): 0.0002 / 0.0000
[80/1000][4/5]	Loss_D: 0.0006	Loss_G: 9.8993	D(x): 0.9996	D(G(z)): 0.0002 / 0.0001
[81/1000][1/5]	Loss_D: 0.0006	Loss_G: 10.6251	D(x): 0.9999	D(G(z)): 0.0005 / 0.0000
[81/1000][2/5]	Loss_D: 0.0007	Loss_G: 10.2133	D(x): 0.9996	D(G(z)): 0.0002 / 0.0000
[81/1000][3/5]	Loss_D: 0.0006	Loss_G: 9.9642	D(x): 0.9997	D(G(z)): 0.0003 / 0.0001
[81/1000][4/5]	Loss_D: 0.0018	Loss_G: 8.2652	D(x): 0.9986	D(G(z)): 0.0004 / 0.0004
[82/1000][1/5]	Loss_D: 0.0018	Loss_G: 16.0035	D(x): 0.9982	D(G(z)): 0.0000 / 0.0000
[82/1000][2/5]	Loss_D: 0.0002	Loss_G: 14.6758	D(x): 0.9998	D(G(z)): 0.0000 / 0.0000
[82/1000][3/5]	Loss_D: 0.0001	Loss_G: 13.0217	D(x): 0.9999	D(G(z)): 0.0000 / 0.0000
[82/1000][4/5]	Loss_D: 0.0001	Loss_G: 11.1938	D(x): 0.9999	D(G(z)): 0.0000 / 0.0000
[83/1000][1/5]	Loss_D: 0.0006	Loss_G: 10.4779	D(x): 1.0000	D(G(z)): 0.0006 / 0.0000
[83/1000][2/5]	Loss_D: 0.0003	Loss_G: 10.9193	D(x): 1.0000	D(G(z)): 0.0003 / 0.0000
[83/1000][3/5]	Loss_D: 0.0003	Loss_G: 10.6341	D(x): 0.9998	D(G(z)): 0.0002 / 0.0000
[83/1000][4/5]	Loss_D: 0.0005	Loss_G: 10.1746	D(x): 0.9998	D(G(z)): 0.0002 / 0.0001
[84/1000][1/5]	Loss_D: 0.0006	Loss_G: 10.2645	D(x): 0.9997	D(G(z)): 0.0003 / 0.0000
[84/1000][2/5]	Loss_D: 0.0013	Loss_G: 9.2712	D(x): 0.9991	D(G(z)): 0.0004 / 0.0002
[84/1000][3/5]	Loss_D: 0.0014	Loss_G: 12.3856	D(x): 0.9998	D(G(z)): 0.0011 / 0.0000
[84/1000][4/5]	Loss_D: 0.0005	Loss_G: 12.2640	D(x): 0.9995	D(G(z)): 0.0000 / 0.0000
[85/1000][1/5]	Loss_D: 0.0006	Loss_G: 9.5928	D(x): 0.9998	D(G(z)): 0.0004 / 0.0001
[85/1000][2/5]	Loss_D: 0.0007	Loss_G: 11.3027	D(x): 0.9999	D(G(z)): 0.0007 / 0.0000
[85/1000][3/5]	Loss_D: 0.0003	Loss_G: 11.4690	D(x): 0.9998	D(G(z)): 0.0001 / 0.0000
[85/1000][4/5]	Loss_D: 0.0003	Loss_G: 10.6324	D(x): 0.9998	D(G(z)): 0.0001 / 0.0000
[86/1000][1/5]	Loss_D: 0.0007	Loss_G: 10.5941	D(x): 0.9998	D(G(z)): 0.0006 / 0.0000
[86/1000][2/5]	Loss_D: 0.0005	Loss_G: 10.6790	D(x): 0.9997	D(G(z)): 0.0002 / 0.0000
[86/1000][3/5]	Loss_D: 0.0009	Loss_G: 9.2343	D(x): 0.9993	D(G(z)): 0.0002 / 0.0001
[86/1000][4/5]	Loss_D: 0.0010	Loss_G: 11.2439	D(x): 0.9999	D(G(z)): 0.0008 / 0.0000
[87/1000][1/5]	Loss_D: 0.0004	Loss_G: 10.0657	D(x): 0.9998	D(G(z)): 0.0002 / 0.0001
[87/1000][2/5]	Loss_D: 0.0006	Loss_G: 10.2137	D(x): 0.9998	D(G(z)): 0.0004 / 0.0001
[87/1000][3/5]	Loss_D: 0.0005	Loss_G: 10.6802	D(x): 0.9998	D(G(z)): 0.0003 / 0.0000
[87/1000][4/5]	Loss_D: 0.0006	Loss_G: 10.2191	D(x): 0.9996	D(G(z)): 0.0002 / 0.0001
[88/1000][1/5]	Loss_D: 0.0006	Loss_G: 10.0310	D(x): 0.9997	D(G(z)): 0.0004 / 0.0001
[88/1000][2/5]	Loss_D: 0.0006	Loss_G: 10.0693	D(x): 0.9996	D(G(z)): 0.0003 / 0.0001
[88/1000][3/5]	Loss_D: 0.0005	Loss_G: 10.1286	D(x): 0.9998	D(G(z)): 0.0003 / 0.0001
[88/1000][4/5]	Loss_D: 0.0007	Loss_G: 9.6912	D(x): 0.9995	D(G(z)): 0.0003 / 0.0001
[89/1000][1/5]	Loss_D: 0.0006	Loss_G: 10.3008	D(x): 0.9997	D(G(z)): 0.0002 / 0.0000
[89/1000][2/5]	Loss_D: 0.0006	Loss_G: 9.8821	D(x): 0.9996	D(G(z)): 0.0002 / 0.0001
[89/1000][3/5]	Loss_D: 0.0006	Loss_G: 9.9235	D(x): 0.9997	D(G(z)): 0.0003 / 0.0001
[89/1000][4/5]	Loss_D: 0.0005	Loss_G: 10.1706	D(x): 0.9998	D(G(z)): 0.0003 / 0.0001
[90/1000][1/5]	Loss_D: 0.0006	Loss_G: 9.8131	D(x): 0.9996	D(G(z)): 0.0002 / 0.0001
[90/1000][2/5]	Loss_D: 0.0005	Loss_G: 9.9578	D(x): 0.9998	D(G(z)): 0.0003 / 0.0001
[90/1000][3/5]	Loss_D: 0.0005	Loss_G: 10.3351	D(x): 0.9998	D(G(z)): 0.0003 / 0.0000
[90/1000][4/5]	Loss_D: 0.0005	Loss_G: 10.1104	D(x): 0.9997	D(G(z)): 0.0002 / 0.0001
[91/1000][1/5]	Loss_D: 0.0004	Loss_G: 10.0560	D(x): 0.9998	D(G(z)): 0.0003 / 0.0001
[91/1000][2/5]	Loss_D: 0.0004	Loss_G: 10.1421	D(x): 0.9998	D(G(z)): 0.0002 / 0.0001
[91/1000][3/5]	Loss_D: 0.0008	Loss_G: 9.3139	D(x): 0.9994	D(G(z)): 0.0002 / 0.0001
[91/1000][4/5]	Loss_D: 0.0007	Loss_G: 10.5832	D(x): 0.9998	D(G(z)): 0.0006 / 0.0000
[92/1000][1/5]	Loss_D: 0.0003	Loss_G: 10.2485	D(x): 0.9998	D(G(z)): 0.0001 / 0.0000
[92/1000][2/5]	Loss_D: 0.0005	Loss_G: 9.7046	D(x): 0.9997	D(G(z)): 0.0002 / 0.0001
[92/1000][3/5]	Loss_D: 0.0005	Loss_G: 10.1235	D(x): 0.9998	D(G(z)): 0.0004 / 0.0001
[92/1000][4/5]	Loss_D: 0.0006	Loss_G: 10.0073	D(x): 0.9997	D(G(z)): 0.0002 / 0.0001
[93/1000][1/5]	Loss_D: 0.0007	Loss_G: 9.6943	D(x): 0.9996	D(G(z)): 0.0003 / 0.0001
[93/1000][2/5]	Loss_D: 0.0005	Loss_G: 10.4757	D(x): 0.9999	D(G(z)): 0.0004 / 0.0000
[93/1000][3/5]	Loss_D: 0.0004	Loss_G: 10.4020	D(x): 0.9997	D(G(z)): 0.0002 / 0.0000
[93/1000][4/5]	Loss_D: 0.0008	Loss_G: 9.1615	D(x): 0.9994	D(G(z)): 0.0002 / 0.0001
[94/1000][1/5]	Loss_D: 0.0004	Loss_G: 10.6858	D(x): 0.9998	D(G(z)): 0.0002 / 0.0000
[94/1000][2/5]	Loss_D: 0.0004	Loss_G: 10.1461	D(x): 0.9997	D(G(z)): 0.0001 / 0.0001
[94/1000][3/5]	Loss_D: 0.0004	Loss_G: 9.9197	D(x): 0.9998	D(G(z)): 0.0002 / 0.0001
[94/1000][4/5]	Loss_D: 0.0004	Loss_G: 10.2955	D(x): 0.9999	D(G(z)): 0.0003 / 0.0000
[95/1000][1/5]	Loss_D: 0.0008	Loss_G: 9.3253	D(x): 0.9995	D(G(z)): 0.0002 / 0.0001
[95/1000][2/5]	Loss_D: 0.0006	Loss_G: 10.8818	D(x): 0.9999	D(G(z)): 0.0006 / 0.0000
[95/1000][3/5]	Loss_D: 0.0005	Loss_G: 10.7600	D(x): 0.9997	D(G(z)): 0.0001 / 0.0000
[95/1000][4/5]	Loss_D: 0.0006	Loss_G: 9.6001	D(x): 0.9995	D(G(z)): 0.0001 / 0.0001
[96/1000][1/5]	Loss_D: 0.0007	Loss_G: 9.9534	D(x): 0.9996	D(G(z)): 0.0002 / 0.0001
[96/1000][2/5]	Loss_D: 0.0004	Loss_G: 10.2022	D(x): 0.9999	D(G(z)): 0.0003 / 0.0000
[96/1000][3/5]	Loss_D: 0.0003	Loss_G: 10.3671	D(x): 0.9998	D(G(z)): 0.0002 / 0.0000
[96/1000][4/5]	Loss_D: 0.0003	Loss_G: 10.2784	D(x): 0.9998	D(G(z)): 0.0002 / 0.0000
[97/1000][1/5]	Loss_D: 0.0005	Loss_G: 9.9592	D(x): 0.9998	D(G(z)): 0.0002 / 0.0001
[97/1000][2/5]	Loss_D: 0.0006	Loss_G: 9.8653	D(x): 0.9997	D(G(z)): 0.0003 / 0.0001
[97/1000][3/5]	Loss_D: 0.0004	Loss_G: 10.3006	D(x): 0.9998	D(G(z)): 0.0003 / 0.0000
[97/1000][4/5]	Loss_D: 0.0006	Loss_G: 9.6571	D(x): 0.9995	D(G(z)): 0.0002 / 0.0001
[98/1000][1/5]	Loss_D: 0.0004	Loss_G: 10.2521	D(x): 0.9998	D(G(z)): 0.0003 / 0.0000
[98/1000][2/5]	Loss_D: 0.0005	Loss_G: 10.0385	D(x): 0.9997	D(G(z)): 0.0002 / 0.0001
[98/1000][3/5]	Loss_D: 0.0004	Loss_G: 9.9548	D(x): 0.9998	D(G(z)): 0.0002 / 0.0001
[98/1000][4/5]	Loss_D: 0.0003	Loss_G: 10.0547	D(x): 0.9999	D(G(z)): 0.0002 / 0.0001
[99/1000][1/5]	Loss_D: 0.0004	Loss_G: 10.0258	D(x): 0.9999	D(G(z)): 0.0003 / 0.0001
[99/1000][2/5]	Loss_D: 0.0005	Loss_G: 10.0075	D(x): 0.9997	D(G(z)): 0.0002 / 0.0001
[99/1000][3/5]	Loss_D: 0.0004	Loss_G: 10.1182	D(x): 0.9998	D(G(z)): 0.0002 / 0.0000
[99/1000][4/5]	Loss_D: 0.0004	Loss_G: 10.1672	D(x): 0.9998	D(G(z)): 0.0002 / 0.0000
[100/1000][1/5]	Loss_D: 0.0007	Loss_G: 10.2017	D(x): 0.9998	D(G(z)): 0.0005 / 0.0000
[100/1000][2/5]	Loss_D: 0.0003	Loss_G: 10.5811	D(x): 0.9999	D(G(z)): 0.0002 / 0.0000
[100/1000][3/5]	Loss_D: 0.0003	Loss_G: 10.3037	D(x): 0.9998	D(G(z)): 0.0001 / 0.0000
[100/1000][4/5]	Loss_D: 0.0004	Loss_G: 10.0012	D(x): 0.9998	D(G(z)): 0.0002 / 0.0001
[101/1000][1/5]	Loss_D: 0.0007	Loss_G: 9.9552	D(x): 0.9997	D(G(z)): 0.0004 / 0.0001
[101/1000][2/5]	Loss_D: 0.0004	Loss_G: 10.3137	D(x): 0.9998	D(G(z)): 0.0002 / 0.0000
[101/1000][3/5]	Loss_D: 0.0006	Loss_G: 9.7519	D(x): 0.9996	D(G(z)): 0.0002 / 0.0001
[101/1000][4/5]	Loss_D: 0.0004	Loss_G: 10.2791	D(x): 0.9999	D(G(z)): 0.0003 / 0.0000
[102/1000][1/5]	Loss_D: 0.0005	Loss_G: 9.9442	D(x): 0.9998	D(G(z)): 0.0003 / 0.0001
[102/1000][2/5]	Loss_D: 0.0005	Loss_G: 10.0835	D(x): 0.9998	D(G(z)): 0.0003 / 0.0001
[102/1000][3/5]	Loss_D: 0.0007	Loss_G: 9.6038	D(x): 0.9996	D(G(z)): 0.0002 / 0.0001
[102/1000][4/5]	Loss_D: 0.0005	Loss_G: 10.5290	D(x): 0.9999	D(G(z)): 0.0004 / 0.0000
[103/1000][1/5]	Loss_D: 0.0010	Loss_G: 8.5440	D(x): 0.9992	D(G(z)): 0.0002 / 0.0002
[103/1000][2/5]	Loss_D: 0.0013	Loss_G: 13.2869	D(x): 0.9999	D(G(z)): 0.0012 / 0.0000
[103/1000][3/5]	Loss_D: 0.0003	Loss_G: 14.0853	D(x): 0.9997	D(G(z)): 0.0000 / 0.0000
[103/1000][4/5]	Loss_D: 0.0005	Loss_G: 12.5028	D(x): 0.9995	D(G(z)): 0.0000 / 0.0000
[104/1000][1/5]	Loss_D: 0.0004	Loss_G: 9.2518	D(x): 0.9998	D(G(z)): 0.0002 / 0.0001
[104/1000][2/5]	Loss_D: 0.0009	Loss_G: 11.2985	D(x): 0.9999	D(G(z)): 0.0007 / 0.0000
[104/1000][3/5]	Loss_D: 0.0003	Loss_G: 11.4493	D(x): 0.9998	D(G(z)): 0.0001 / 0.0000
[104/1000][4/5]	Loss_D: 0.0004	Loss_G: 10.2210	D(x): 0.9996	D(G(z)): 0.0001 / 0.0000
[105/1000][1/5]	Loss_D: 0.0008	Loss_G: 10.9148	D(x): 0.9998	D(G(z)): 0.0006 / 0.0000
[105/1000][2/5]	Loss_D: 0.0006	Loss_G: 10.3531	D(x): 0.9995	D(G(z)): 0.0001 / 0.0000
[105/1000][3/5]	Loss_D: 0.0004	Loss_G: 9.9643	D(x): 0.9998	D(G(z)): 0.0002 / 0.0001
[105/1000][4/5]	Loss_D: 0.0007	Loss_G: 10.0232	D(x): 0.9997	D(G(z)): 0.0004 / 0.0001
